,Unnamed: 0,statefips,countyfips,avghouseholdsize,geography,avgdeathsperyear,popest2015
2269,2269,45,21,2.68,"Cherokee County, South Carolina",120,56194
2270,2270,45,23,2.61,"Chester County, South Carolina",86,32267
2271,2271,45,25,2.52,"Chesterfield County, South Carolina",109,46017
2272,2272,45,27,2.47,"Clarendon County, South Carolina",90,33775
2273,2273,45,29,2.53,"Colleton County, South Carolina",105,37731
2274,2274,45,31,2.52,"Darlington County, South Carolina",168,67548
2275,2275,45,33,2.69,"Dillon County, South Carolina",73,31234
2276,2276,45,35,2.77,"Dorchester County, South Carolina",210,152478
2277,2277,45,37,2.6,"Edgefield County, South Carolina",48,26514
2278,2278,45,39,2.52,"Fairfield County, South Carolina",62,22747
2279,2279,45,41,2.61,"Florence County, South Carolina",297,138900
2280,2280,45,43,2.55,"Georgetown County, South Carolina",173,61298
2281,2281,45,45,2.58,"Greenville County, South Carolina",860,491863
2282,2282,45,47,2.52,"Greenwood County, South Carolina",155,69838
2283,2283,45,49,2.53,"Hampton County, South Carolina",49,20049
2284,2284,45,51,2.43,"Horry County, South Carolina",648,309199
2285,2285,45,53,2.85,"Jasper County, South Carolina",47,27824
2286,2286,45,55,2.58,"Kershaw County, South Carolina",162,63603
2287,2287,45,57,2.7,"Lancaster County, South Carolina",160,85842
2288,2288,45,59,2.54,"Laurens County, South Carolina",164,66623
2289,2289,45,61,2.63,"Lee County, South Carolina",55,17896
2290,2290,45,63,2.54,"Lexington County, South Carolina",468,281833
2291,2291,45,65,2.15,"McCormick County, South Carolina",27,9706
2292,2292,45,67,2.67,"Marion County, South Carolina",77,31747
2293,2293,45,69,2.5,"Marlboro County, South Carolina",73,27494
2294,2294,45,71,2.55,"Newberry County, South Carolina",89,38012
2295,2295,45,73,2.43,"Oconee County, South Carolina",182,75713
2296,2296,45,75,2.63,"Orangeburg County, South Carolina",215,89208
2297,2297,45,77,2.53,"Pickens County, South Carolina",216,121691
2298,2298,45,79,2.53,"Richland County, South Carolina",629,407051
2299,2299,45,81,2.78,"Saluda County, South Carolina",40,20053
2300,2300,45,83,2.58,"Spartanburg County, South Carolina",579,297302
2301,2301,45,85,2.6,"Sumter County, South Carolina",213,107480
2302,2302,45,87,2.37,"Union County, South Carolina",79,27777
2303,2303,45,89,2.64,"Williamsburg County, South Carolina",95,32535
2304,2304,45,91,2.61,"York County, South Carolina",421,251195
2305,2305,46,3,2.24,"Aurora County, South Dakota",7,2733
2306,2306,46,5,2.31,"Beadle County, South Dakota",40,18372
2307,2307,46,7,3.24,"Bennett County, South Dakota",6,3423
2308,2308,46,9,2.23,"Bon Homme County, South Dakota",16,6985
2309,2309,46,11,2.38,"Brookings County, South Dakota",45,33897
2310,2310,46,13,2.29,"Brown County, South Dakota",74,38785
2311,2311,46,15,2.47,"Brule County, South Dakota",13,5281
2312,2312,46,19,2.49,"Butte County, South Dakota",26,10283
2313,2313,46,23,2.78,"Charles Mix County, South Dakota",24,9383
2314,2314,46,25,2.21,"Clark County, South Dakota",10,3659
2315,2315,46,27,2.21,"Clay County, South Dakota",21,13964
2316,2316,46,29,2.28,"Codington County, South Dakota",56,27939
2317,2317,46,31,3.37,"Corson County, South Dakota",7,4197
2318,2318,46,33,2.12,"Custer County, South Dakota",22,8446
2319,2319,46,35,2.2,"Davison County, South Dakota",41,19858
2320,2320,46,37,2.15,"Day County, South Dakota",17,5539
2321,2321,46,39,2.25,"Deuel County, South Dakota",8,4333
2322,2322,46,41,3.36,"Dewey County, South Dakota",10,5685
2323,2323,46,43,2.22,"Douglas County, South Dakota",9,2977
2324,2324,46,45,2.3,"Edmunds County, South Dakota",11,3999
2325,2325,46,47,2.14,"Fall River County, South Dakota",25,6867
2326,2326,46,49,2.16,"Faulk County, South Dakota",6,2337
2327,2327,46,51,2.2,"Grant County, South Dakota",16,7142
2328,2328,46,53,2.12,"Gregory County, South Dakota",13,4201
2329,2329,46,55,2.39,"Haakon County, South Dakota",6,1861
2330,2330,46,57,2.64,"Hamlin County, South Dakota",12,6047
2331,2331,46,59,2.19,"Hand County, South Dakota",8,3348
2332,2332,46,61,2.96,"Hanson County, South Dakota",5,3385
2333,2333,46,65,2.3,"Hughes County, South Dakota",33,17555
2334,2334,46,67,2.23,"Hutchinson County, South Dakota",18,7301
2335,2335,46,71,3.05,"Jackson County, South Dakota",5,3321
2336,2336,46,73,2.31,"Jerauld County, South Dakota",6,1997
2337,2337,46,77,2.18,"Kingsbury County, South Dakota",15,4990
2338,2338,46,79,2.38,"Lake County, South Dakota",26,12622
2339,2339,46,81,2.22,"Lawrence County, South Dakota",55,24827
2340,2340,46,83,2.74,"Lincoln County, South Dakota",46,52849
2341,2341,46,85,2.74,"Lyman County, South Dakota",6,3876
2342,2342,46,87,2.37,"McCook County, South Dakota",17,5599
2343,2343,46,89,1.89,"McPherson County, South Dakota",5,2415
2344,2344,46,91,2.52,"Marshall County, South Dakota",14,4769
2345,2345,46,93,2.42,"Meade County, South Dakota",40,26986
2346,2346,46,95,3.04,"Mellette County, South Dakota",5,2050
2347,2347,46,97,2.24,"Miner County, South Dakota",8,2236
2348,2348,46,99,2.48,"Minnehaha County, South Dakota",312,185197
2349,2349,46,101,2.3,"Moody County, South Dakota",14,6430
2350,2350,46,103,2.46,"Pennington County, South Dakota",187,108702
2351,2351,46,105,2.21,"Perkins County, South Dakota",11,3019
2352,2352,46,107,2.11,"Potter County, South Dakota",8,2320
2353,2353,46,109,2.74,"Roberts County, South Dakota",25,10311
2354,2354,46,111,2.09,"Sanborn County, South Dakota",5,2355
2355,2355,46,115,2.41,"Spink County, South Dakota",17,6524
2356,2356,46,117,2.34,"Stanley County, South Dakota",6,2954
2357,2357,46,119,2.34,"Sully County, South Dakota",4,1426
2358,2358,46,121,3.62,"Todd County, South Dakota",13,9959
2359,2359,46,123,2.08,"Tripp County, South Dakota",15,5434
2360,2360,46,125,2.31,"Turner County, South Dakota",20,8209
2361,2361,46,127,2.48,"Union County, South Dakota",29,14909
2362,2362,46,129,2.21,"Walworth County, South Dakota",15,5443
2363,2363,46,135,2.33,"Yankton County, South Dakota",41,22702
2364,2364,47,1,2.43,"Anderson County, Tennessee",206,75749
2365,2365,47,3,2.72,"Bedford County, Tennessee",89,47183
2366,2366,47,5,2.37,"Benton County, Tennessee",58,16129
2367,2367,47,7,2.75,"Bledsoe County, Tennessee",28,14502
2368,2368,47,9,2.51,"Blount County, Tennessee",276,127253
2369,2369,47,11,2.58,"Bradley County, Tennessee",211,104091
2370,2370,47,13,2.48,"Campbell County, Tennessee",118,39752
2371,2371,47,15,2.53,"Cannon County, Tennessee",37,13840
2372,2372,47,17,2.45,"Carroll County, Tennessee",81,27910
2373,2373,47,19,2.31,"Carter County, Tennessee",152,56486
2374,2374,47,21,2.7,"Cheatham County, Tennessee",90,39741
2375,2375,47,23,2.66,"Chester County, Tennessee",36,17471
2376,2376,47,25,2.4,"Claiborne County, Tennessee",89,31709
2377,2377,47,27,2.37,"Clay County, Tennessee",26,7771
2378,2378,47,29,2.38,"Cocke County, Tennessee",106,35162
2379,2379,47,31,2.49,"Coffee County, Tennessee",128,54277
2380,2380,47,33,2.64,"Crockett County, Tennessee",34,14601
2381,2381,47,35,2.35,"Cumberland County, Tennessee",183,58229
2382,2382,47,37,2.41,"Davidson County, Tennessee",1119,678889
2383,2383,47,39,2.3,"Decatur County, Tennessee",38,11660
2384,2384,47,41,2.7,"DeKalb County, Tennessee",48,19182
2385,2385,47,43,2.69,"Dickson County, Tennessee",110,51487
2386,2386,47,45,2.51,"Dyer County, Tennessee",84,37893
2387,2387,47,47,2.58,"Fayette County, Tennessee",85,39165
2388,2388,47,49,2.43,"Fentress County, Tennessee",55,17917
2389,2389,47,51,2.4,"Franklin County, Tennessee",101,41449
2390,2390,47,53,2.49,"Gibson County, Tennessee",138,49399
2391,2391,47,55,2.49,"Giles County, Tennessee",78,28946
2392,2392,47,57,2.52,"Grainger County, Tennessee",60,22846
2393,2393,47,59,2.38,"Greene County, Tennessee",183,68580
2394,2394,47,61,2.55,"Grundy County, Tennessee",40,13441
2395,2395,47,63,2.54,"Hamblen County, Tennessee",156,63402
2396,2396,47,65,2.48,"Hamilton County, Tennessee",713,354098
2397,2397,47,67,2.35,"Hancock County, Tennessee",21,6572
2398,2398,47,69,2.59,"Hardeman County, Tennessee",68,25707
2399,2399,47,71,2.58,"Hardin County, Tennessee",70,25756
2400,2400,47,73,2.42,"Hawkins County, Tennessee",157,56471
2401,2401,47,75,2.57,"Haywood County, Tennessee",41,18023
2402,2402,47,77,2.57,"Henderson County, Tennessee",69,28015
2403,2403,47,79,2.36,"Henry County, Tennessee",105,32147
2404,2404,47,81,2.6,"Hickman County, Tennessee",61,24363
2405,2405,47,83,2.49,"Houston County, Tennessee",25,8149
2406,2406,47,85,2.53,"Humphreys County, Tennessee",55,18135
2407,2407,47,87,2.49,"Jackson County, Tennessee",32,11509
2408,2408,47,89,2.58,"Jefferson County, Tennessee",124,53240
2409,2409,47,91,2.29,"Johnson County, Tennessee",52,17830
2410,2410,47,93,2.39,"Knox County, Tennessee",871,451324
2411,2411,47,95,2.38,"Lake County, Tennessee",22,7576
2412,2412,47,97,2.5,"Lauderdale County, Tennessee",63,26936
2413,2413,47,99,2.59,"Lawrence County, Tennessee",99,42564
2414,2414,47,101,2.49,"Lewis County, Tennessee",34,11854
2415,2415,47,103,2.43,"Lincoln County, Tennessee",85,33743
2416,2416,47,105,2.49,"Loudon County, Tennessee",132,51130
2417,2417,47,107,2.58,"McMinn County, Tennessee",137,52639
2418,2418,47,109,2.61,"McNairy County, Tennessee",74,26066
2419,2419,47,111,2.53,"Macon County, Tennessee",55,23177
2420,2420,47,113,2.56,"Madison County, Tennessee",193,97610
2421,2421,47,115,2.43,"Marion County, Tennessee",80,28487
2422,2422,47,117,2.57,"Marshall County, Tennessee",76,31552
2423,2423,47,119,2.55,"Maury County, Tennessee",172,87757
2424,2424,47,121,2.51,"Meigs County, Tennessee",35,11830
2425,2425,47,123,2.6,"Monroe County, Tennessee",119,45771
2426,2426,47,125,2.76,"Montgomery County, Tennessee",241,193479
2427,2427,47,127,2.55,"Moore County, Tennessee",13,6322
2428,2428,47,129,2.52,"Morgan County, Tennessee",48,21498
2429,2429,47,131,2.42,"Obion County, Tennessee",91,30639
2430,2430,47,133,2.45,"Overton County, Tennessee",66,22129
2431,2431,47,135,2.4,"Perry County, Tennessee",22,7929
2432,2432,47,137,2.25,"Pickett County, Tennessee",14,5146
2433,2433,47,139,2.44,"Polk County, Tennessee",56,16773
2434,2434,47,141,2.38,"Putnam County, Tennessee",159,74553
2435,2435,47,143,2.51,"Rhea County, Tennessee",77,32526
2436,2436,47,145,2.4,"Roane County, Tennessee",159,52753
2437,2437,47,147,2.7,"Robertson County, Tennessee",128,68570
2438,2438,47,149,2.76,"Rutherford County, Tennessee",365,298612
2439,2439,47,151,2.61,"Scott County, Tennessee",63,21950
2440,2440,47,153,2.56,"Sequatchie County, Tennessee",40,14811
2441,2441,47,155,2.52,"Sevier County, Tennessee",210,95946
2442,2442,47,157,2.65,"Shelby County, Tennessee",1757,938069
2443,2443,47,159,2.53,"Smith County, Tennessee",48,19295
2444,2444,47,161,2.57,"Stewart County, Tennessee",39,13259
2445,2445,47,163,2.32,"Sullivan County, Tennessee",423,156791
2446,2446,47,165,2.7,"Sumner County, Tennessee",285,175989
2447,2447,47,167,2.82,"Tipton County, Tennessee",123,61870
2448,2448,47,169,2.65,"Trousdale County, Tennessee",19,8042
2449,2449,47,171,2.36,"Unicoi County, Tennessee",56,17860
2450,2450,47,173,2.59,"Union County, Tennessee",49,19119
2451,2451,47,175,2.61,"Van Buren County, Tennessee",14,5677
2452,2452,47,177,2.51,"Warren County, Tennessee",102,40435
2453,2453,47,179,2.29,"Washington County, Tennessee",267,126302
2454,2454,47,181,2.48,"Wayne County, Tennessee",44,16748
2455,2455,47,183,2.32,"Weakley County, Tennessee",87,33960
2456,2456,47,185,2.65,"White County, Tennessee",72,26521
2457,2457,47,187,2.86,"Williamson County, Tennessee",232,211672
2458,2458,47,189,2.72,"Wilson County, Tennessee",219,128911
2459,2459,48,1,2.68,"Anderson County, Texas",156,57580
2460,2460,48,3,3.05,"Andrews County, Texas",25,18105
2461,2461,48,5,2.77,"Angelina County, Texas",163,88255
2462,2462,48,7,2.46,"Aransas County, Texas",76,25350
2463,2463,48,9,2.6,"Archer County, Texas",16,8715
2464,2464,48,11,2.63,"Armstrong County, Texas",6,1947
2465,2465,48,13,3.04,"Atascosa County, Texas",81,48435
2466,2466,48,15,2.59,"Austin County, Texas",58,29563
2467,2467,48,17,2.92,"Bailey County, Texas",9,7210
2468,2468,48,19,2.45,"Bandera County, Texas",45,21269
2469,2469,48,21,2.94,"Bastrop County, Texas",140,80527
2470,2470,48,23,2.06,"Baylor County, Texas",13,3618
2471,2471,48,25,2.85,"Bee County, Texas",45,32874
2472,2472,48,27,2.89,"Bell County, Texas",430,334941
2473,2473,48,29,2.9,"Bexar County, Texas",2451,1897753
2474,2474,48,31,2.55,"Blanco County, Texas",24,11004
2475,2475,48,35,2.52,"Bosque County, Texas",55,17891
2476,2476,48,37,2.63,"Bowie County, Texas",200,93389
2477,2477,48,39,2.85,"Brazoria County, Texas",464,346312
2478,2478,48,41,2.58,"Brazos County, Texas",193,215037
2479,2479,48,43,2.27,"Brewster County, Texas",19,9145
2480,2480,48,47,3.31,"Brooks County, Texas",16,7230
2481,2481,48,49,2.71,"Brown County, Texas",97,37896
2482,2482,48,51,2.67,"Burleson County, Texas",45,17460
2483,2483,48,53,2.58,"Burnet County, Texas",101,45463
2484,2484,48,55,2.85,"Caldwell County, Texas",63,40522
2485,2485,48,57,2.68,"Calhoun County, Texas",47,21895
2486,2486,48,59,2.55,"Callahan County, Texas",42,13557
2487,2487,48,61,3.42,"Cameron County, Texas",490,422156
2488,2488,48,63,2.81,"Camp County, Texas",29,12682
2489,2489,48,65,2.62,"Carson County, Texas",11,5969
2490,2490,48,67,2.56,"Cass County, Texas",80,30313
2491,2491,48,69,3.14,"Castro County, Texas",14,7656
2492,2492,48,71,2.84,"Chambers County, Texas",55,38863
2493,2493,48,73,2.74,"Cherokee County, Texas",105,51542
2494,2494,48,75,2.44,"Childress County, Texas",15,7088
2495,2495,48,77,2.51,"Clay County, Texas",25,10360
2496,2496,48,79,2.79,"Cochran County, Texas",7,2953
2497,2497,48,81,1.95,"Coke County, Texas",9,3238
2498,2498,48,83,2.49,"Coleman County, Texas",26,8338
2499,2499,48,87,2.7,"Collingsworth County, Texas",8,3044
2500,2500,48,89,2.67,"Colorado County, Texas",54,20870
2501,2501,48,91,2.7,"Comal County, Texas",221,129048
2502,2502,48,93,2.62,"Comanche County, Texas",42,13430
2503,2503,48,95,3.3,"Concho County, Texas",7,4081
2504,2504,48,97,2.61,"Cooke County, Texas",84,39229
2505,2505,48,99,2.86,"Coryell County, Texas",91,75503
2506,2506,48,101,2.38,"Cottle County, Texas",5,1426
2507,2507,48,103,3.01,"Crane County, Texas",6,5048
2508,2508,48,105,2.53,"Crockett County, Texas",7,3710
2509,2509,48,107,2.71,"Crosby County, Texas",14,5977
2510,2510,48,111,3.09,"Dallam County, Texas",9,7121
2511,2511,48,115,2.74,"Dawson County, Texas",25,13520
2512,2512,48,117,3.05,"Deaf Smith County, Texas",33,18952
2513,2513,48,119,2.67,"Delta County, Texas",15,5217
2514,2514,48,123,2.66,"DeWitt County, Texas",49,20797
2515,2515,48,125,2.36,"Dickens County, Texas",5,2206
2516,2516,48,127,2.96,"Dimmit County, Texas",18,10980
2517,2517,48,129,2.53,"Donley County, Texas",12,3499
2518,2518,48,131,2.8,"Duval County, Texas",23,11388
2519,2519,48,133,2.55,"Eastland County, Texas",54,18171
2520,2520,48,135,2.91,"Ector County, Texas",230,159436
2521,2521,48,137,2.54,"Edwards County, Texas",4,1894
2522,2522,48,139,2.95,"Ellis County, Texas",236,163632
2523,2523,48,141,3.14,"El Paso County, Texas",1015,835593
2524,2524,48,143,2.62,"Erath County, Texas",57,41122
2525,2525,48,145,2.86,"Falls County, Texas",34,17142
2526,2526,48,147,2.56,"Fannin County, Texas",81,33693
2527,2527,48,149,2.55,"Fayette County, Texas",64,25110
2528,2528,48,151,2.29,"Fisher County, Texas",10,3827
2529,2529,48,153,2.54,"Floyd County, Texas",15,5901
2530,2530,48,157,3.17,"Fort Bend County, Texas",592,716087
2531,2531,48,159,2.46,"Franklin County, Texas",24,10651
2532,2532,48,161,2.44,"Freestone County, Texas",46,19691
2533,2533,48,163,3.14,"Frio County, Texas",25,18793
2534,2534,48,165,3.35,"Gaines County, Texas",23,20051
2535,2535,48,167,2.66,"Galveston County, Texas",569,322225
2536,2536,48,169,2.7,"Garza County, Texas",10,6415
2537,2537,48,171,2.36,"Gillespie County, Texas",79,25963
2538,2538,48,175,2.54,"Goliad County, Texas",15,7531
2539,2539,48,177,3.07,"Gonzales County, Texas",43,20573
2540,2540,48,179,2.59,"Gray County, Texas",50,23210
2541,2541,48,181,2.55,"Grayson County, Texas",278,125467
2542,2542,48,183,2.61,"Gregg County, Texas",258,124108
2543,2543,48,185,2.63,"Grimes County, Texas",61,27512
2544,2544,48,187,2.89,"Guadalupe County, Texas",219,151249
2545,2545,48,189,2.86,"Hale County, Texas",61,34360
2546,2546,48,191,2.71,"Hall County, Texas",12,3138
2547,2547,48,193,2.52,"Hamilton County, Texas",28,8159
2548,2548,48,195,2.78,"Hansford County, Texas",8,5610
2549,2549,48,197,2.42,"Hardeman County, Texas",9,3840
2550,2550,48,199,2.64,"Hardin County, Texas",117,55865
2551,2551,48,201,2.88,"Harris County, Texas",5108,4538028
2552,2552,48,203,2.76,"Harrison County, Texas",129,66746
2553,2553,48,205,2.61,"Hartley County, Texas",8,6193
2554,2554,48,207,2.2,"Haskell County, Texas",16,5737
2555,2555,48,209,2.78,"Hays County, Texas",188,194739
2556,2556,48,211,2.77,"Hemphill County, Texas",8,4264
2557,2557,48,213,2.61,"Henderson County, Texas",215,79545
2558,2558,48,215,3.62,"Hidalgo County, Texas",763,842304
2559,2559,48,217,2.63,"Hill County, Texas",91,34855
2560,2560,48,219,2.8,"Hockley County, Texas",37,23433
2561,2561,48,221,2.51,"Hood County, Texas",140,55423
2562,2562,48,223,2.65,"Hopkins County, Texas",80,36223
2563,2563,48,225,2.45,"Houston County, Texas",61,22785
2564,2564,48,227,2.73,"Howard County, Texas",69,37206
2565,2565,48,229,3.06,"Hudspeth County, Texas",4,3379
2566,2566,48,231,2.77,"Hunt County, Texas",195,89844
2567,2567,48,233,2.62,"Hutchinson County, Texas",42,21734
2568,2568,48,235,2.5,"Irion County, Texas",3,1554
2569,2569,48,237,2.55,"Jack County, Texas",17,8878
2570,2570,48,239,2.79,"Jackson County, Texas",35,14816
2571,2571,48,241,2.83,"Jasper County, Texas",86,35506
2572,2572,48,243,2.12,"Jeff Davis County, Texas",7,2156
2573,2573,48,245,2.53,"Jefferson County, Texas",510,254308
2574,2574,48,247,3.09,"Jim Hogg County, Texas",12,5200
2575,2575,48,249,2.97,"Jim Wells County, Texas",72,41382
2576,2576,48,251,2.84,"Johnson County, Texas",276,159990
2577,2577,48,253,2.26,"Jones County, Texas",41,19970
2578,2578,48,255,2.83,"Karnes County, Texas",31,14975
2579,2579,48,259,2.72,"Kendall County, Texas",63,40384
2580,2580,48,265,2.38,"Kerr County, Texas",152,50955
2581,2581,48,267,2.22,"Kimble County, Texas",15,4388
2582,2582,48,271,3.0,"Kinney County, Texas",11,3549
2583,2583,48,273,2.76,"Kleberg County, Texas",48,31857
2584,2584,48,275,2.55,"Knox County, Texas",10,3860
2585,2585,48,277,2.56,"Lamar County, Texas",120,49440
2586,2586,48,279,2.78,"Lamb County, Texas",32,13385
2587,2587,48,281,2.66,"Lampasas County, Texas",55,20588
2588,2588,48,283,3.19,"La Salle County, Texas",9,7631
2589,2589,48,285,2.48,"Lavaca County, Texas",47,19836
2590,2590,48,287,2.69,"Lee County, Texas",31,16898
2591,2591,48,289,2.72,"Leon County, Texas",54,17086
2592,2592,48,291,2.82,"Liberty County, Texas",152,79654
2593,2593,48,293,2.77,"Limestone County, Texas",60,23320
2594,2594,48,295,2.87,"Lipscomb County, Texas",4,3569
2595,2595,48,297,2.78,"Live Oak County, Texas",24,12229
2596,2596,48,299,2.21,"Llano County, Texas",68,19796
2597,2597,48,303,2.59,"Lubbock County, Texas",425,299453
2598,2598,48,305,2.62,"Lynn County, Texas",11,5724
2599,2599,48,307,2.59,"McCulloch County, Texas",24,8341
2600,2600,48,309,2.68,"McLennan County, Texas",447,245671
2601,2601,48,313,2.32,"Madison County, Texas",26,14065
2602,2602,48,315,2.26,"Marion County, Texas",35,10160
2603,2603,48,317,3.18,"Martin County, Texas",7,5641
2604,2604,48,319,2.37,"Mason County, Texas",13,4032
2605,2605,48,321,2.7,"Matagorda County, Texas",72,36770
2606,2606,48,323,3.48,"Maverick County, Texas",71,57706
2607,2607,48,325,2.98,"Medina County, Texas",82,48417
2608,2608,48,327,2.25,"Menard County, Texas",7,2164
2609,2609,48,329,2.83,"Midland County, Texas",197,161077
2610,2610,48,331,2.56,"Milam County, Texas",72,24513
2611,2611,48,333,2.55,"Mills County, Texas",12,4900
2612,2612,48,335,2.45,"Mitchell County, Texas",21,9067
2613,2613,48,337,2.39,"Montague County, Texas",59,19262
2614,2614,48,339,2.88,"Montgomery County, Texas",709,537559
2615,2615,48,341,3.21,"Moore County, Texas",32,22255
2616,2616,48,343,2.53,"Morris County, Texas",35,12516
2617,2617,48,347,2.52,"Nacogdoches County, Texas",116,65664
2618,2618,48,349,2.7,"Navarro County, Texas",113,48323
2619,2619,48,351,2.88,"Newton County, Texas",35,13986
2620,2620,48,353,2.62,"Nolan County, Texas",36,15107
2621,2621,48,355,2.72,"Nueces County, Texas",577,359715
2622,2622,48,357,2.86,"Ochiltree County, Texas",18,10747
2623,2623,48,359,2.52,"Oldham County, Texas",4,2069
2624,2624,48,361,2.57,"Orange County, Texas",188,84260
2625,2625,48,363,2.62,"Palo Pinto County, Texas",66,27895
2626,2626,48,365,2.63,"Panola County, Texas",55,23766
2627,2627,48,367,2.78,"Parker County, Texas",218,126042
2628,2628,48,369,3.08,"Parmer County, Texas",14,9749
2629,2629,48,371,3.17,"Pecos County, Texas",19,16203
2630,2630,48,373,2.4,"Polk County, Texas",139,46972
2631,2631,48,375,2.68,"Potter County, Texas",212,121802
2632,2632,48,377,2.77,"Presidio County, Texas",7,6876
2633,2633,48,379,2.61,"Rains County, Texas",29,11161
2634,2634,48,381,2.55,"Randall County, Texas",202,130269
2635,2635,48,383,2.93,"Reagan County, Texas",4,3792
2636,2636,48,385,2.65,"Real County, Texas",10,3307
2637,2637,48,387,2.38,"Red River County, Texas",41,12455
2638,2638,48,389,3.06,"Reeves County, Texas",20,14732
2639,2639,48,391,2.59,"Refugio County, Texas",23,7289
2640,2640,48,395,2.69,"Robertson County, Texas",37,16659
2641,2641,48,399,2.76,"Runnels County, Texas",27,10551
2642,2642,48,401,2.75,"Rusk County, Texas",108,53070
2643,2643,48,403,2.73,"Sabine County, Texas",38,10368
2644,2644,48,405,2.93,"San Augustine County, Texas",28,8473
2645,2645,48,407,2.84,"San Jacinto County, Texas",77,27413
2646,2646,48,409,2.87,"San Patricio County, Texas",139,67357
2647,2647,48,411,2.45,"San Saba County, Texas",14,5901
2648,2648,48,413,3.0,"Schleicher County, Texas",7,3211
2649,2649,48,415,2.65,"Scurry County, Texas",39,17615
2650,2650,48,417,2.42,"Shackelford County, Texas",9,3350
2651,2651,48,419,2.72,"Shelby County, Texas",60,25402
2652,2652,48,421,3.07,"Sherman County, Texas",6,3072
2653,2653,48,423,2.7,"Smith County, Texas",382,222936
2654,2654,48,425,2.45,"Somervell County, Texas",18,8739
2655,2655,48,427,3.84,"Starr County, Texas",70,63795
2656,2656,48,429,2.55,"Stephens County, Texas",28,9440
2657,2657,48,433,2.35,"Stonewall County, Texas",5,1410
2658,2658,48,435,2.66,"Sutton County, Texas",7,3913
2659,2659,48,437,2.73,"Swisher County, Texas",15,7533
2660,2660,48,439,2.81,"Tarrant County, Texas",2471,1982498
2661,2661,48,441,2.59,"Taylor County, Texas",252,136051
2662,2662,48,445,2.86,"Terry County, Texas",26,12739
2663,2663,48,447,2.17,"Throckmorton County, Texas",6,1579
2664,2664,48,449,3.08,"Titus County, Texas",49,32623
2665,2665,48,451,2.54,"Tom Green County, Texas",199,118105
2666,2666,48,455,2.69,"Trinity County, Texas",46,14402
2667,2667,48,457,2.39,"Tyler County, Texas",56,21347
2668,2668,48,459,2.85,"Upshur County, Texas",92,40603
2669,2669,48,461,2.75,"Upton County, Texas",6,3651
2670,2670,48,463,3.13,"Uvalde County, Texas",48,27245
2671,2671,48,465,3.2,"Val Verde County, Texas",70,48988
2672,2672,48,467,2.79,"Van Zandt County, Texas",133,53547
2673,2673,48,469,2.73,"Victoria County, Texas",161,92382
2674,2674,48,471,2.37,"Walker County, Texas",101,70699
2675,2675,48,473,2.94,"Waller County, Texas",64,48656
2676,2676,48,475,2.86,"Ward County, Texas",24,11721
2677,2677,48,477,2.68,"Washington County, Texas",78,34765
2678,2678,48,479,3.73,"Webb County, Texas",243,269721
2679,2679,48,481,2.77,"Wharton County, Texas",83,41486
2680,2680,48,483,2.42,"Wheeler County, Texas",14,5657
2681,2681,48,485,2.45,"Wichita County, Texas",261,131705
2682,2682,48,487,2.41,"Wilbarger County, Texas",30,13027
2683,2683,48,489,3.51,"Willacy County, Texas",35,21903
2684,2684,48,493,2.9,"Wilson County, Texas",74,47520
2685,2685,48,495,2.84,"Winkler County, Texas",13,8005
2686,2686,48,497,2.86,"Wise County, Texas",113,62953
2687,2687,48,499,2.57,"Wood County, Texas",122,43356
2688,2688,48,501,3.01,"Yoakum County, Texas",12,8546
2689,2689,48,503,2.54,"Young County, Texas",51,18270
2690,2690,48,505,3.16,"Zapata County, Texas",13,14374
2691,2691,48,507,3.26,"Zavala County, Texas",15,12235
2692,2692,49,1,2.84,"Beaver County, Utah",11,6354
2693,2693,49,3,3.08,"Box Elder County, Utah",62,52097
2694,2694,49,5,3.19,"Cache County, Utah",80,120783
2695,2695,49,7,2.61,"Carbon County, Utah",38,20479
2696,2696,49,11,3.29,"Davis County, Utah",268,336043
2697,2697,49,13,2.94,"Duchesne County, Utah",25,20862
2698,2698,49,15,3.02,"Emery County, Utah",13,10370
2699,2699,49,17,2.75,"Garfield County, Utah",8,5009
2700,2700,49,19,2.44,"Grand County, Utah",19,9516
2701,2701,49,21,3.07,"Iron County, Utah",48,48368
2702,2702,49,23,3.29,"Juab County, Utah",12,10594
2703,2703,49,25,2.55,"Kane County, Utah",14,7131
2704,2704,49,27,2.98,"Millard County, Utah",19,12645
2705,2705,49,29,3.4,"Morgan County, Utah",11,11065
2706,2706,49,33,3.57,"Rich County, Utah",4,2311
2707,2707,49,35,3.03,"Salt Lake County, Utah",1056,1107314
2708,2708,49,37,3.75,"San Juan County, Utah",16,15772
2709,2709,49,39,3.13,"Sanpete County, Utah",39,28778
2710,2710,49,41,2.9,"Sevier County, Utah",35,20984
2711,2711,49,43,2.75,"Summit County, Utah",32,39633
2712,2712,49,45,3.25,"Tooele County, Utah",59,62952
2713,2713,49,47,3.22,"Uintah County, Utah",35,37928
2714,2714,49,49,3.62,"Utah County, Utah",361,575205
2715,2715,49,51,3.27,"Wasatch County, Utah",20,29161
2716,2716,49,53,2.99,"Washington County, Utah",223,155602
2717,2717,49,55,2.74,"Wayne County, Utah",4,2692
2718,2718,49,57,2.94,"Weber County, Utah",275,243645
2719,2719,51,1,2.29,"Accomack County, Virginia",106,32973
2720,2720,51,3,2.45,"Albemarle County, Virginia",174,105703
